,업종명,인허가일자,업소명,소재지(도로명),addr,영업장면적(건물내_외부),업태명,담당부서,데이터기준일자,latitude,longitude
141,일반음식점,1991-12-10,써브웨이중앙대점,서울특별시 동작구 흑석로 79 (흑석동),서울특별시 동작구 흑석동 195-19,33.62,분식,보건행정과,2024-08-19,37.5070493,126.9584091
142,일반음식점,1991-05-01,프린스치킨,서울특별시 동작구 여의대방로 22 (신대방동),서울특별시 동작구 신대방동 565-0,20.04,통닭(치킨),보건행정과,2024-08-19,37.4922665,126.9116072
143,일반음식점,1991-01-26,맨날술이야,"서울특별시 동작구 상도로15길 111-4, 1층 (상도동)",서울특별시 동작구 상도동 364-7,27.01,정종/대포집/소주방,보건행정과,2024-08-19,37.5047359,126.936999
144,일반음식점,1991-06-25,할매 순대국,서울특별시 동작구 대림로 8 (신대방동),서울특별시 동작구 신대방동 692-63,59.96,탕류(보신용),보건행정과,2024-08-19,37.4876397,126.9121991
145,일반음식점,1991-02-27,스카이피자,서울특별시 동작구 노량진로6길 86 (노량진동),서울특별시 동작구 노량진동 297-1,21.6,패스트푸드,보건행정과,2024-08-19,37.5096044,126.9370383
146,일반음식점,1993-09-14,페리카나,서울특별시 동작구 사당로 168 (사당동),서울특별시 동작구 사당동 213-7,25.95,통닭(치킨),보건행정과,2024-08-19,37.4868183,126.9675709
147,일반음식점,1991-11-30,큰손 갈비,서울특별시 동작구 장승배기로27길 7 (노량진동),서울특별시 동작구 노량진동 240-25,35.03,식육(숯불구이),보건행정과,2024-08-19,37.5117091,126.939581
148,일반음식점,1991-08-13,섬마을일식식당,"서울특별시 동작구 여의대방로 22, 지하1층 (신대방동, 우성아파트)",서울특별시 동작구 신대방동 565 우성아파트,40.75,일식,보건행정과,2024-08-19,37.4922665,126.9116072
149,일반음식점,1991-01-15,고기먹으러,서울특별시 동작구 흑석로8길 3 (흑석동),서울특별시 동작구 흑석동 223-41,44.23,한식,보건행정과,2024-08-19,37.5070008,126.9596166
150,일반음식점,1991-11-01,상도로3가,서울특별시 동작구 상도로61길 40 (상도동),서울특별시 동작구 상도동 504-3,113.0,경양식,보건행정과,2024-08-19,37.49469089999999,126.9570845
151,일반음식점,1991-05-22,남원골 추어탕,서울특별시 동작구 노량진로8길 34 (노량진동),서울특별시 동작구 노량진동 259-12,24.2,한식,보건행정과,2024-08-19,37.512485,126.937131
152,일반음식점,1991-03-18,푸라닭 노량진점,"서울특별시 동작구 만양로14길 22-1, 1층 (노량진동)",서울특별시 동작구 노량진동 210-7,53.45,분식,보건행정과,2024-08-19,37.5117972,126.9455923
153,일반음식점,1991-12-31,정직한김치찌개,서울특별시 동작구 서달로15길 24 (흑석동),서울특별시 동작구 흑석동 163-16,37.56,한식,보건행정과,2024-08-19,37.5088143,126.9619225
154,일반음식점,1991-07-11,산정,서울특별시 동작구 서달로10길 16 (흑석동),서울특별시 동작구 흑석동 86-34,36.38,한식,보건행정과,2024-08-19,37.5059772,126.961701
155,일반음식점,1991-07-12,포대포소금구이,서울특별시 동작구 장승배기로 139 (노량진동),서울특별시 동작구 노량진동 233-12,20.96,한식,보건행정과,2024-08-19,37.5099779,126.9399611
156,일반음식점,1992-10-07,개구쟁이호프,서울특별시 동작구 사당로16길 61 (사당동),서울특별시 동작구 사당동 309-20,26.88,호프/통닭,보건행정과,2024-08-19,37.4809482,126.9721369
157,일반음식점,1992-11-20,사당돈,서울특별시 동작구 사당로30길 159 (사당동),서울특별시 동작구 사당동 1042-4,64.83,한식,보건행정과,2024-08-19,37.4776877,126.9807904
158,일반음식점,1992-11-12,고바우식당,서울특별시 동작구 대림로 42 (신대방동),서울특별시 동작구 신대방동 690-2,15.51,한식,보건행정과,2024-08-19,37.4876286,126.908817
159,일반음식점,1992-08-20,대방싸리집,"서울특별시 동작구 여의대방로26길 24, 201,301호 (대방동)",서울특별시 동작구 대방동 416-6,556.44,한식,보건행정과,2024-08-19,37.4992452,126.9216459
160,일반음식점,1992-08-12,옥문,서울특별시 동작구 상도로 148 (상도동),서울특별시 동작구 상도동 188-40,121.88,중국식,보건행정과,2024-08-19,37.50269550000001,126.9359188
161,일반음식점,1992-03-10,서일식당,"서울특별시 동작구 여의대방로22길 20, 2층 (신대방동)",서울특별시 동작구 신대방동 367-33,75.9,한식,보건행정과,2024-08-19,37.4974712,126.9209274
162,일반음식점,1992-10-27,달리는커피(노량진점),서울특별시 동작구 노량진로14가길 16 (노량진동),서울특별시 동작구 노량진동 85-37,43.53,까페,보건행정과,2024-08-19,37.5125941,126.9434713
163,일반음식점,1992-01-06,다독이네 숯불구이 2호점,"서울특별시 동작구 만양로18길 15, 1층 (노량진동)",서울특별시 동작구 노량진동 148-57,110.67,정종/대포집/소주방,보건행정과,2024-08-19,37.513197,126.9451931
164,일반음식점,1992-01-14,다성반점,"서울특별시 동작구 상도로37길 54, 1층 (상도동)",서울특별시 동작구 상도동 463-4,120.0,분식,보건행정과,2024-08-19,37.4992792,126.9516309
165,일반음식점,1992-09-24,박서방네,서울특별시 동작구 흑석로13길 4-1 (흑석동),서울특별시 동작구 흑석동 180-2,13.2,한식,보건행정과,2024-08-19,37.5089166,126.9611776
166,일반음식점,1992-04-17,동춘돌곱창,서울특별시 동작구 상도로62길 35 (상도동),서울특별시 동작구 상도동 492-14,43.37,호프/통닭,보건행정과,2024-08-19,37.495796,126.9533853
167,일반음식점,1992-05-01,상도정,서울특별시 동작구 양녕로 270 (상도1동),서울특별시 동작구 상도1동 664-2,102.91,한식,보건행정과,2024-08-19,37.5036578,126.9491512
168,일반음식점,1993-11-02,노들가,"서울특별시 동작구 노량진로 223, 2층 (본동)",서울특별시 동작구 본동 360-9,173.88,한식,보건행정과,2024-08-19,37.5129679,126.9507863
169,일반음식점,1993-10-11,돌쇠와석쇠,서울특별시 동작구 솔밭로 110 (사당동),서울특별시 동작구 사당동 224-96,108.81,한식,보건행정과,2024-08-19,37.4856838,126.9687175
170,일반음식점,1994-02-02,제이엠,서울특별시 동작구 사당로 12-1 (상도동),서울특별시 동작구 상도동 502-7,48.14,기타,보건행정과,2024-08-19,37.4952992,126.9558059
171,일반음식점,1992-11-03,엄마손김밥,서울특별시 동작구 등용로14길 81 (노량진동),서울특별시 동작구 노량진동 266-14,38.1,분식,보건행정과,2024-08-19,37.512753,126.9358167
172,일반음식점,1992-12-29,방배양곱창,서울특별시 동작구 동작대로23길 27 (사당동),서울특별시 동작구 사당동 1006-6,22.11,분식,보건행정과,2024-08-19,37.4840822,126.9802005
173,일반음식점,1992-06-03,장수식당,서울특별시 동작구 상도로19길 47-4 (상도동),서울특별시 동작구 상도동 366-10,27.72,분식,보건행정과,2024-08-19,37.5037349,126.9365886
174,일반음식점,1992-07-03,우리집,서울특별시 동작구 동작대로25길 54 (사당동),서울특별시 동작구 사당동 708-988,15.52,분식,보건행정과,2024-08-19,37.4850291,126.9795923
175,일반음식점,1992-03-10,뉴탈렌트,서울특별시 동작구 대림로 55 (신대방동),서울특별시 동작구 신대방동 686-2,52.05,정종/대포집/소주방,보건행정과,2024-08-19,37.48810539999999,126.9073406
176,일반음식점,1992-12-29,백채사당점,서울특별시 동작구 동작대로7길 10 (사당동),서울특별시 동작구 사당동 1030-11,30.78,한식,보건행정과,2024-08-19,37.4800119,126.9810042
177,일반음식점,1992-01-13,페리카나치킨,서울특별시 동작구 양녕로26길 28 (상도동),서울특별시 동작구 상도동 210-8,13.54,통닭(치킨),보건행정과,2024-08-19,37.4973744,126.9438323
178,일반음식점,1992-07-04,신박사팥죽,서울특별시 동작구 동작대로7길 43 (사당동),서울특별시 동작구 사당동 1032-43,17.84,분식,보건행정과,2024-08-19,37.4788053,126.9797934
179,일반음식점,1992-03-13,맥주창고 오라고 노량진점,서울특별시 동작구 노량진로 158 (노량진동),서울특별시 동작구 노량진동 100-1,81.19,호프/통닭,보건행정과,2024-08-19,37.5133743,126.9435101
180,일반음식점,1992-12-08,삐삐네분식,서울특별시 동작구 여의대방로24나길 2 (대방동),서울특별시 동작구 대방동 414-5,26.13,분식,보건행정과,2024-08-19,37.4984267,126.9210449
181,일반음식점,1992-05-26,처갓집양념치킨 대방점,"서울특별시 동작구 등용로 72, 1층 (대방동)",서울특별시 동작구 대방동 11-51,49.5,한식,보건행정과,2024-08-19,37.5075678,126.9324248
182,일반음식점,1992-06-01,별법 동태탕.찜,서울특별시 동작구 장승배기로10길 9 (상도동),서울특별시 동작구 상도동 369-6,39.76,탕류(보신용),보건행정과,2024-08-19,37.5045878,126.9397673
183,일반음식점,1992-06-01,상도감자탕 족발,서울특별시 동작구 상도로 126 (상도동),서울특별시 동작구 상도동 355-9,153.36,일식,보건행정과,2024-08-19,37.501535,126.9341112
184,일반음식점,1992-12-16,크레이지 팜(Crazy Farm),서울특별시 동작구 동작대로27가길 15 (사당동),서울특별시 동작구 사당동 137-25,67.61,호프/통닭,보건행정과,2024-08-19,37.486864,126.9812117
185,일반음식점,1992-09-21,육태기,서울특별시 동작구 사당로30길 115 (사당동),서울특별시 동작구 사당동 1031-2,51.83,한식,보건행정과,2024-08-19,37.4797356,126.9808399
186,일반음식점,1992-10-19,전망 좋은집,서울특별시 동작구 노들로2길 9-4 (노량진동),서울특별시 동작구 노량진동 15-26,119.47,일식,보건행정과,2024-08-19,37.5145076,126.9404028
187,일반음식점,1992-04-29,콤떡(성대시장점),서울특별시 동작구 국사봉1길 7 (대방동),서울특별시 동작구 대방동 337-4,23.36,한식,보건행정과,2024-08-19,37.4990247,126.9289484
188,일반음식점,1992-01-13,28청춘호프포차,서울특별시 동작구 사당로 16 (상도동),서울특별시 동작구 상도동 502-5,57.84,경양식,보건행정과,2024-08-19,37.49524299999999,126.9560785
189,일반음식점,1992-02-06,블루힐,서울특별시 동작구 사당로 14 (상도동),서울특별시 동작구 상도동 502-6,113.35,경양식,보건행정과,2024-08-19,37.4952674,126.9559441
190,일반음식점,1992-05-27,천년약속,서울특별시 동작구 노량진로 124 (노량진동),서울특별시 동작구 노량진동 44-11,92.27,중국식,보건행정과,2024-08-19,37.5132966,126.9397393
191,일반음식점,1992-06-29,연정 순대국,서울특별시 동작구 상도로 115 (상도동),서울특별시 동작구 상도동 347-7,86.46,한식,보건행정과,2024-08-19,37.5012944,126.9328873
192,일반음식점,1992-10-07,은주식당,서울특별시 동작구 신대방2길 2-5 (신대방동),서울특별시 동작구 신대방동 644-4,22.95,한식,보건행정과,2024-08-19,37.4877768,126.9128525
193,일반음식점,1992-05-02,홍천닭갈비,서울특별시 동작구 흑석로 95-1 (흑석동),서울특별시 동작구 흑석동 190-3,24.8,한식,보건행정과,2024-08-19,37.5076089,126.9602269
194,일반음식점,1992-12-16,수연갈비,서울특별시 동작구 동작대로27다길 5 (사당동),서울특별시 동작구 사당동 139-51,51.99,한식,보건행정과,2024-08-19,37.4873038,126.9805786
195,일반음식점,1992-04-17,케리홈치킨,서울특별시 동작구 장승배기로 76 (상도동),서울특별시 동작구 상도동 368-50,23.6,통닭(치킨),보건행정과,2024-08-19,37.5044016,126.9394298
196,일반음식점,1992-02-12,올드팬,서울특별시 동작구 흑석로13마길 64 (흑석동),서울특별시 동작구 흑석동 194-16,28.35,경양식,보건행정과,2024-08-19,37.5073484,126.9588388
197,일반음식점,1992-06-26,향원칼국수,"서울특별시 동작구 동작대로23길 3, 2층 (사당동)",서울특별시 동작구 사당동 1007-38,48.66,분식,보건행정과,2024-08-19,37.4842433,126.9815324
198,일반음식점,1993-06-29,고향식당,서울특별시 동작구 동작대로7길 79 (사당동),서울특별시 동작구 사당동 1039-3,29.28,한식,보건행정과,2024-08-19,37.4776635,126.9783134
199,일반음식점,1993-03-22,형제식당,서울특별시 동작구 상도로34길 12 (상도동),서울특별시 동작구 상도동 29-33,20.16,한식,보건행정과,2024-08-19,37.5043257,126.945623
200,일반음식점,1993-05-25,옛골식당,"서울특별시 동작구 등용로 82, 1층 (대방동)",서울특별시 동작구 대방동 17-26,33.0,한식,보건행정과,2024-08-19,37.508514,126.9323975
201,일반음식점,1993-04-23,팔각도 이수역점,서울특별시 동작구 동작대로27다길 12 (사당동),서울특별시 동작구 사당동 140-22,69.87,식육(숯불구이),보건행정과,2024-08-19,37.4870391,126.9803559
202,일반음식점,1993-02-09,신소몰이,서울특별시 동작구 동작대로27길 16-6 (사당동),서울특별시 동작구 사당동 132-4,35.08,한식,보건행정과,2024-08-19,37.4878033,126.9811879
203,일반음식점,1993-02-24,진국설렁탕,서울특별시 동작구 장승배기로21길 2 (노량진동),서울특별시 동작구 노량진동 231-72,18.48,한식,보건행정과,2024-08-19,37.5092654,126.939843
204,일반음식점,1993-12-16,제주왕뚜껑생고기,서울특별시 동작구 등용로 110 (대방동),서울특별시 동작구 대방동 23-113,71.04,한식,보건행정과,2024-08-19,37.510957,126.9322326
205,일반음식점,1993-12-22,실비촌,서울특별시 동작구 여의대방로 250 (대방동),서울특별시 동작구 대방동 501 대림쇼핑,44.28,한식,보건행정과,2024-08-19,37.5072943,126.9247119
206,일반음식점,1993-12-07,부대통령뚝배기,"서울특별시 동작구 만양로 100 (노량진동,(지상1층 1호))",서울특별시 동작구 노량진동 118-5,60.0,중국식,보건행정과,2024-08-19,37.5123445,126.9444212
207,일반음식점,1993-06-04,거북정식당,서울특별시 동작구 사당로 284 (사당동),서울특별시 동작구 사당동 1003-27,39.6,한식,보건행정과,2024-08-19,37.4841704,126.9791721
208,일반음식점,1993-12-09,엉터리 한우짝갈비 흑석점,서울특별시 동작구 서달로14나길 8 (흑석동),서울특별시 동작구 흑석동 51-1,70.46,한식,보건행정과,2024-08-19,37.5077943,126.9636956
209,일반음식점,1993-11-24,라화쿵부,서울특별시 동작구 흑석로13마길 65 (흑석동),서울특별시 동작구 흑석동 190-24,52.0,분식,보건행정과,2024-08-19,37.5073626,126.958978
